"Date","Channel Id","Channel Name","Territory","Minutes Streamed","Unique Streams","Consumption Type"
"2025-12-11","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","852044.88","20420","AdSupportedLinear"
"2025-12-11","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","444304.31","12379","AdSupportedLinear"
"2025-12-11","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","592530.62","13529","AdSupportedLinear"
"2025-12-11","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","398799.72","10555","AdSupportedLinear"
"2025-12-11","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","200412.59","5257","AdSupportedLinear"
"2025-12-12","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","703969.69","19706","AdSupportedLinear"
"2025-12-12","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","428046.81","11093","AdSupportedLinear"
"2025-12-12","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","338385.28","8889","AdSupportedLinear"
"2025-12-12","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","375176.94","10193","AdSupportedLinear"
"2025-12-12","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","159955.36","5083","AdSupportedLinear"
"2025-12-13","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","661465.62","20700","AdSupportedLinear"
"2025-12-13","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","430091.06","11981","AdSupportedLinear"
"2025-12-13","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","413594.41","11668","AdSupportedLinear"
"2025-12-13","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","431505.44","11863","AdSupportedLinear"
"2025-12-13","amzn1.dv.gti.60d05943-e945-4adb-a5bf-0571c256acaf","Nosey","UK","163366.94","5646","AdSupportedLinear"
"2025-12-14","amzn1.dv.gti.4bb0faf5-52da-4afd-a73d-1c3efc4e61b4","Nosey","US","445891.12","17949","AdSupportedLinear"
"2025-12-14","amzn1.dv.gti.792b1add-4005-4f9f-bcc3-f3a9e24b1bbc","Confess by Nosey","US","350136.97","12048","AdSupportedLinear"
"2025-12-14","amzn1.dv.gti.df344758-140b-48b3-bcd0-506ab3ed6c82","Judge Nosey","US","323966.41","10236","AdSupportedLinear"
"2025-12-14","amzn1.dv.gti.e2de6851-3dd1-488d-876f-087b5ca83e5f","Karamo presented by Nosey","US","421332.38","13145","AdSupportedLinear"
