,,,,,,,,,
,PLUTO TV - CONTENT PARTNER REVENUE REPORTING,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Content Partner,Series Name,Episode Name,Clip Name,Season #,Episode #,TVMs,Sessions,Net Revenue per Clip
,nosey,The Jerry Springer Show,War Of The Homewreckers!,The Jerry Springer Show: War Of The Homewreckers! (S12E93),12,93,"176,833","7,232", $ 331.19 
,nosey,The Jerry Springer Show,First-Time Fantasies,The Jerry Springer Show: First-Time Fantasies (S11E73),11,73,"184,252","6,704", $ 330.03 
,nosey,The Steve Wilkos Show,A Tragic Accident,The Steve Wilkos Show: A Tragic Accident (S3E100),3,100,"177,400","5,538", $ 329.85 
,nosey,People's Court,Exes Wedding War,People's Court: Exes Wedding War (S21E6),21,6,"181,635","9,289", $ 329.85 
,nosey,The Jerry Springer Show,Fuming Ex-Lovers!,The Jerry Springer Show: Fuming Ex-Lovers! (S12E94),12,94,"174,483","7,241", $ 329.80 
,nosey,Maury,Family Sex Secrets... The DNA Results Are In!,Maury: Family Sex Secrets... The DNA Results Are In! (S11E6),11,6,"167,999","7,816", $ 329.29 
,nosey,People's Court,Workplace Warfare,People's Court: Workplace Warfare (S19E11),19,11,"188,346","9,067", $ 329.17 
,nosey,The Jerry Springer Show,Cold-Hearted Cheaters,The Jerry Springer Show: Cold-Hearted Cheaters (S12E144),12,144,"170,631","7,342", $ 326.25 
,nosey,People's Court,You Threw Me Out Of Your Taxi,People's Court: You Threw Me Out Of Your Taxi (S19E8),19,8,"177,287","8,932", $ 325.99 
,nosey,People's Court,Bail Bond Blow-Up,People's Court: Bail Bond Blow-Up (S21E17),21,17,"197,722","9,510", $ 325.09 
,nosey,The Jerry Springer Show,Battle Of The Wounded Lovers!,The Jerry Springer Show: Battle Of The Wounded Lovers! (S12E92),12,92,"161,810","6,932", $ 324.29 
,nosey,The Jerry Springer Show,I'm Sorry Isn't Enough!,The Jerry Springer Show: I'm Sorry Isn't Enough! (S12E160),12,160,"166,568","7,195", $ 324.26 
,nosey,The Jerry Springer Show,Scorned Lovers Fight Back,The Jerry Springer Show: Scorned Lovers Fight Back (S11E76),11,76,"171,603","7,251", $ 320.30 
,nosey,People's Court,Livid Over a Loan,People's Court: Livid Over a Loan (S21E3),21,3,"191,714","9,295", $ 319.36 
,nosey,People's Court,Harassing a Handyman,People's Court: Harassing a Handyman (S21E5),21,5,"182,132","8,940", $ 317.45 
,nosey,Maury,The Lie Detector Reveals Family Sex Secrets,Maury: The Lie Detector Reveals Family Sex Secrets (S11E10),11,10,"160,242","6,989", $ 317.16 
,nosey,The Jerry Springer Show,Wicked Confessions,The Jerry Springer Show: Wicked Confessions (S12E46),12,46,"169,862","7,131", $ 316.40 
,nosey,People's Court,Roommate Rent Riot,People's Court: Roommate Rent Riot (S21E4),21,4,"178,559","8,796", $ 315.89 
,nosey,The Jerry Springer Show,Angry Lovers Attack!!,The Jerry Springer Show: Angry Lovers Attack!! (S11E74),11,74,"169,400","7,081", $ 312.46 
,nosey,The Jerry Springer Show,Leave It To Springer!,The Jerry Springer Show: Leave It To Springer! (S12E44),12,44,"167,756","7,214", $ 310.53 
,nosey,The Jerry Springer Show,I'll Never Forgive You!,The Jerry Springer Show: I'll Never Forgive You! (S12E89),12,89,"165,163","6,684", $ 309.77 
,nosey,The Jerry Springer Show,Family Secrets,The Jerry Springer Show: Family Secrets (S13E41),13,41,"159,433","7,192", $ 308.51 
,nosey,People's Court,Car Catastrophe,People's Court: Car Catastrophe (S19E12),19,12,"165,034","7,769", $ 307.55 
,nosey,The Jerry Springer Show,Sinful Secrets,The Jerry Springer Show: Sinful Secrets (S11E134),11,134,"169,451","7,050", $ 307.37 
,nosey,The Jerry Springer Show,I'm Sleeping with Three Sisters,The Jerry Springer Show: I'm Sleeping with Three Sisters (S13E45),13,45,"164,531","6,693", $ 304.44 
,nosey,The Steve Wilkos Show,Is My Wife A Prostitute,The Steve Wilkos Show: Is My Wife A Prostitute (S3E76),3,76,"179,512","5,941", $ 303.25 
,nosey,The Jerry Springer Show,Busted!,The Jerry Springer Show: Busted! (S13E44),13,44,"157,848","6,650", $ 303.20 
,nosey,Maury,The DNA Will Make You Pay... You Are The Father!,Maury: The DNA Will Make You Pay... You Are The Father! (S11E11),11,11,"164,115","7,382", $ 302.85 
,nosey,People's Court,Cruise Sinks A Family,People's Court: Cruise Sinks A Family (S19E7),19,7,"165,078","7,942", $ 302.45 
,nosey,The Jerry Springer Show,Ruthless Confessions,The Jerry Springer Show: Ruthless Confessions (S11E132),11,132,"170,252","6,975", $ 302.10 
,nosey,The Steve Wilkos Show,Mommy Hurt Me,The Steve Wilkos Show: Mommy Hurt Me (S3E86),3,86,"188,959","5,826", $ 299.65 
,nosey,The Jerry Springer Show,Top Secret Lovers,The Jerry Springer Show: Top Secret Lovers (S13E46),13,46,"164,090","6,619", $ 298.70 
,nosey,The Jerry Springer Show,Heartbreaking Secrets,The Jerry Springer Show: Heartbreaking Secrets (S12E91),12,91,"156,659","6,700", $ 296.85 
